num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2024S022408;18/07/2024;20:42:00;CALL. FERRAZ / CALL. ROMERO ROBLEDO;65;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Otros vehículos con motor;Pasajero;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;438739,764;4475870,999;N;NULL
2024S022408;18/07/2024;20:42:00;CALL. FERRAZ / CALL. ROMERO ROBLEDO;65;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438739,764;4475870,999;N;NULL
2024S022408;18/07/2024;20:42:00;CALL. FERRAZ / CALL. ROMERO ROBLEDO;65;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;438739,764;4475870,999;N;NULL
2024S022408;18/07/2024;20:42:00;CALL. FERRAZ / CALL. ROMERO ROBLEDO;65;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;438739,764;4475870,999;N;NULL
2024S022408;18/07/2024;20:42:00;CALL. FERRAZ / CALL. ROMERO ROBLEDO;65;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;438739,764;4475870,999;N;NULL
2024S022408;18/07/2024;20:42:00;CALL. FERRAZ / CALL. ROMERO ROBLEDO;65;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 55 a 59 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;438739,764;4475870,999;N;NULL
2024S022412;18/07/2024;22:20:00;AVDA. BLAS DE LEZO / AUTOV. M-45;42;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;453138,762;4473599,785;N;NULL
2024S022412;18/07/2024;22:20:00;AVDA. BLAS DE LEZO / AUTOV. M-45;42;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;453138,762;4473599,785;N;NULL
2024S022412;18/07/2024;22:20:00;AVDA. BLAS DE LEZO / AUTOV. M-45;42;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;Menor de 5 años;Hombre;14;Sin asistencia sanitaria;453138,762;4473599,785;N;NULL
2024S022413;18/07/2024;6:20:00;AVDA. ANDES / GTA. MAR CARIBE;13;16;HORTALEZA;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;De 50 a 54 años;Hombre;NULL;NULL;447218,989;4478412,164;N;NULL
2024S022413;18/07/2024;6:20:00;AVDA. ANDES / GTA. MAR CARIBE;13;16;HORTALEZA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;447218,989;4478412,164;N;NULL
2024S022414;18/07/2024;4:50:00;CALL. TOLEDO 60;60;1;CENTRO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;439805,617;4473521,949;N;NULL
2024S022419;18/07/2024;23:38:00;AVDA. BETANZOS 55;55;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Ciclomotor;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439630,855;4481074,809;N;NULL
2024S022419;18/07/2024;23:38:00;AVDA. BETANZOS 55;55;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Ciclomotor;Pasajero;De 55 a 59 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;439630,855;4481074,809;N;NULL
2024S022419;18/07/2024;23:38:00;AVDA. BETANZOS 55;55;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;439630,855;4481074,809;N;NULL
2024S022422;18/07/2024;0:30:00;PASEO. GIGANTES Y CABEZUDOS 54;54;17;VILLAVERDE;Colisión frontal;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;441106,995;4467250,088;N;NULL
2024S022422;18/07/2024;0:30:00;PASEO. GIGANTES Y CABEZUDOS 54;54;17;VILLAVERDE;Colisión frontal;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;441106,995;4467250,088;N;NULL
2024S022422;18/07/2024;0:30:00;PASEO. GIGANTES Y CABEZUDOS 54;54;17;VILLAVERDE;Colisión frontal;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;441106,995;4467250,088;N;NULL
2024S022454;18/07/2024;16:00:00;GTA. EJERCITO 1;1;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;436663,549;4471280,908;N;NULL
2024S022454;18/07/2024;16:00:00;GTA. EJERCITO 1;1;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;436663,549;4471280,908;N;NULL
2024S022826;18/07/2024;19:05:00;AVDA. LA GAVIA / AVDA. CERRO MILANO;4;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447688,059;4468749,827;N;NULL
2024S022826;18/07/2024;19:05:00;AVDA. LA GAVIA / AVDA. CERRO MILANO;4;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;447688,059;4468749,827;N;NULL
2024S022416;19/07/2024;0:05:00;CALLE JULIA GARCIA BOUTAN 3;3;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;448274,19;4475633,985;N;NULL
2024S022416;19/07/2024;0:05:00;CALLE JULIA GARCIA BOUTAN 3;3;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;14;Sin asistencia sanitaria;448274,19;4475633,985;N;NULL
2024S022417;19/07/2024;0:50:00;CALL. AQUITANIA 91;91;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;448045,993;4474641,807;N;NULL
2024S022417;19/07/2024;0:50:00;CALL. AQUITANIA 91;91;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;448045,993;4474641,807;S;NULL
2024S022418;19/07/2024;0:20:00;CALL. ENCOMIENDA DE PALACIOS 68;68;14;MORATALAZ;Colisión múltiple;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;445293,842;4472399,004;N;NULL
2024S022418;19/07/2024;0:20:00;CALL. ENCOMIENDA DE PALACIOS 68;68;14;MORATALAZ;Colisión múltiple;Despejado;Motocicleta hasta 125cc;Conductor;Desconocido;Desconocido;NULL;NULL;445293,842;4472399,004;N;NULL
2024S022418;19/07/2024;0:20:00;CALL. ENCOMIENDA DE PALACIOS 68;68;14;MORATALAZ;Colisión múltiple;Despejado;Motocicleta hasta 125cc;Conductor;Desconocido;Desconocido;NULL;NULL;445293,842;4472399,004;N;NULL
2024S022418;19/07/2024;0:20:00;CALL. ENCOMIENDA DE PALACIOS 68;68;14;MORATALAZ;Colisión múltiple;Despejado;Motocicleta hasta 125cc;Conductor;Desconocido;Desconocido;NULL;NULL;445293,842;4472399,004;N;NULL
2024S022425;19/07/2024;5:00:00;CALL. VILLABLANCA / AVDA. GRAN VIA DEL ESTE;70;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;449462,335;4472737,961;N;NULL
2024S022425;19/07/2024;5:00:00;CALL. VILLABLANCA / AVDA. GRAN VIA DEL ESTE;70;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;449462,335;4472737,961;N;NULL
2024S022427;19/07/2024;6:55:00;PLAZA. SANTA CRUZ 1;1;1;CENTRO;Choque contra obstáculo fijo;NULL;Camión rígido;Conductor;De 45 a 49 años;Hombre;NULL;NULL;440133,961;4474079,219;N;NULL
2024S022428;19/07/2024;6:30:00;CALL. ALCALA 478;478;20;SAN BLAS-CANILLEJAS;Colisión frontal;Despejado;Camión rígido;Conductor;De 30 a 34 años;Hombre;NULL;NULL;446376,439;4476723,261;N;NULL
2024S022428;19/07/2024;6:30:00;CALL. ALCALA 478;478;20;SAN BLAS-CANILLEJAS;Colisión frontal;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;NULL;NULL;446376,439;4476723,261;N;NULL
2024S022429;19/07/2024;6:10:00;CALL. FOBOS / CALL. JOSE BERGAMIN;21;14;MORATALAZ;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;446292,259;4473613,095;N;NULL
2024S022429;19/07/2024;6:10:00;CALL. FOBOS / CALL. JOSE BERGAMIN;21;14;MORATALAZ;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;446292,259;4473613,095;N;NULL
2024S022429;19/07/2024;6:10:00;CALL. FOBOS / CALL. JOSE BERGAMIN;21;14;MORATALAZ;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;446292,259;4473613,095;N;NULL
2024S022430;19/07/2024;6:00:00;PIÑONERO;3;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;437382,476;4475980,698;S;NULL
2024S022435;19/07/2024;8:53:00;CALL. DOCTOR ESQUERDO 49;49;4;SALAMANCA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;443273,393;4474903,818;N;NULL
2024S022435;19/07/2024;8:53:00;CALL. DOCTOR ESQUERDO 49;49;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;443273,393;4474903,818;N;NULL
2024S022436;19/07/2024;8:45:00;PASEO. BAJO DE LA VIRGEN DEL PUERTO / GTA. SAN VICENTE;2;1;CENTRO;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438898,917;4474575,019;N;NULL
2024S022438;19/07/2024;10:10:00;CALL. GOYA / CALL. SERRANO;4;4;SALAMANCA;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 30 a 34 años;Hombre;3;Ingreso superior a 24 horas;441651,521;4475197,183;N;NULL
2024S022438;19/07/2024;10:10:00;CALL. GOYA / CALL. SERRANO;4;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;441651,521;4475197,183;N;NULL
2024S022439;19/07/2024;10:45:00;AVDA. MENENDEZ PELAYO 8;8;4;SALAMANCA;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442304,498;4474809,646;N;NULL
2024S022439;19/07/2024;10:45:00;AVDA. MENENDEZ PELAYO 8;8;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;442304,498;4474809,646;N;NULL
2024S022440;19/07/2024;11:10:00;CALL. HACIENDA DE PAVONES 13;13;14;MORATALAZ;Caída;Despejado;Autobús;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444916,963;4472868,295;N;NULL
2024S022440;19/07/2024;11:10:00;CALL. HACIENDA DE PAVONES 13;13;14;MORATALAZ;Caída;Despejado;Autobús;Pasajero;Más de 74 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;444916,963;4472868,295;N;NULL
2024S022441;19/07/2024;10:35:00;AVDA. GRAN VIA DE HORTALEZA / GTA. LUIS ROSALES;30;16;HORTALEZA;Colisión fronto-lateral;NULL;Camión rígido;Conductor;De 50 a 54 años;Hombre;NULL;NULL;444567,087;4479795,917;N;NULL
2024S022441;19/07/2024;10:35:00;AVDA. GRAN VIA DE HORTALEZA / GTA. LUIS ROSALES;30;16;HORTALEZA;Colisión fronto-lateral;NULL;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;444567,087;4479795,917;N;NULL
2024S022443;19/07/2024;12:00:00;AVDA. DOCTOR ARCE / PLAZA. CATALUÑA;45;5;CHAMARTÍN;Colisión frontal;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442415,782;4477785,336;N;NULL
2024S022443;19/07/2024;12:00:00;AVDA. DOCTOR ARCE / PLAZA. CATALUÑA;45;5;CHAMARTÍN;Colisión frontal;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;2;Ingreso inferior o igual a 24 horas;442415,782;4477785,336;N;NULL
2024S022443;19/07/2024;12:00:00;AVDA. DOCTOR ARCE / PLAZA. CATALUÑA;45;5;CHAMARTÍN;Colisión frontal;Despejado;Turismo;Conductor;Más de 74 años;Mujer;4;Fallecido 24 horas;442415,782;4477785,336;N;NULL
2024S022444;19/07/2024;11:17:00;CALL. VIA CARPETANA / PASEO. ERMITA DEL SANTO;43;11;CARABANCHEL;Colisión fronto-lateral;NULL;Furgoneta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;437767,253;4472364,088;N;NULL
2024S022444;19/07/2024;11:17:00;CALL. VIA CARPETANA / PASEO. ERMITA DEL SANTO;43;11;CARABANCHEL;Colisión fronto-lateral;NULL;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;437767,253;4472364,088;N;NULL
2024S022445;19/07/2024;13:15:00;CALL. CARLINA / CALL. VILLAMANIN;8;10;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;436223,139;4472930,834;N;NULL
2024S022445;19/07/2024;13:15:00;CALL. CARLINA / CALL. VILLAMANIN;8;10;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;436223,139;4472930,834;N;NULL
2024S022446;19/07/2024;12:10:00;CALL. VALDERRIBAS 73;73;3;RETIRO;Caída;Despejado;Motocicleta > 125cc;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;443043,444;4472638,793;N;NULL
2024S022446;19/07/2024;12:10:00;CALL. VALDERRIBAS 73;73;3;RETIRO;Caída;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;443043,444;4472638,793;N;NULL
2024S022447;19/07/2024;9:00:00;CALL. AMPARO / CALL. TRIBULETE;68;1;CENTRO;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;440455,883;4473291,583;N;NULL
2024S022447;19/07/2024;9:00:00;CALL. AMPARO / CALL. TRIBULETE;68;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440455,883;4473291,583;N;NULL
2024S022448;19/07/2024;13:45:00;CALL. SINFONIA / CALL. DANZA;20;10;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;434308,397;4469478,503;N;NULL
2024S022448;19/07/2024;13:45:00;CALL. SINFONIA / CALL. DANZA;20;10;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 70 a 74 años;Hombre;14;Sin asistencia sanitaria;434308,397;4469478,503;N;NULL
2024S022449;19/07/2024;13:55:00;CALL. PRINCESA 1;1;9;MONCLOA-ARAVACA;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 55 a 59 años;Hombre;2;Ingreso inferior o igual a 24 horas;439605,056;4475130,114;N;NULL
2024S022449;19/07/2024;13:55:00;CALL. PRINCESA 1;1;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;439605,056;4475130,114;N;NULL
2024S022450;19/07/2024;13:57:00;AVDA. CAMINO DE SANTIAGO / CALL. PALAS DE REY;50;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443253,095;4484440,91;N;NULL
2024S022450;19/07/2024;13:57:00;AVDA. CAMINO DE SANTIAGO / CALL. PALAS DE REY;50;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;443253,095;4484440,91;N;NULL
2024S022451;19/07/2024;13:59:00;AVDA. CANILLEJAS A VICALVARO / CALL. JULIA GARCIA BOUTAN;70;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;448162,907;4475650,948;N;NULL
2024S022451;19/07/2024;13:59:00;AVDA. CANILLEJAS A VICALVARO / CALL. JULIA GARCIA BOUTAN;70;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;448162,907;4475650,948;N;NULL
2024S022452;19/07/2024;14:35:00;CALL. SIERRA DE CADI / CALL. PEÑA TREVINCA;14;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443896,071;4471510,992;N;NULL
2024S022452;19/07/2024;14:35:00;CALL. SIERRA DE CADI / CALL. PEÑA TREVINCA;14;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;443896,071;4471510,992;N;NULL
2024S022453;19/07/2024;14:20:00;CALL. TOMILLAR 14;14;21;BARAJAS;Colisión lateral;Despejado;Furgoneta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;450545,423;4479207,33;N;NULL
2024S022453;19/07/2024;14:20:00;CALL. TOMILLAR 14;14;21;BARAJAS;Colisión lateral;Despejado;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;450545,423;4479207,33;N;NULL
2024S022455;19/07/2024;14:34:00;AVDA. PESETA / CALL. MORALES;63;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;435806,981;4468264,019;N;NULL
2024S022455;19/07/2024;14:34:00;AVDA. PESETA / CALL. MORALES;63;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;435806,981;4468264,019;N;NULL
2024S022455;19/07/2024;14:34:00;AVDA. PESETA / CALL. MORALES;63;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 18 a 20 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;435806,981;4468264,019;N;NULL
2024S022455;19/07/2024;14:34:00;AVDA. PESETA / CALL. MORALES;63;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;435806,981;4468264,019;N;NULL
2024S022457;19/07/2024;16:41:00;CALL. ZURBANO / CALL. GARCIA DE PAREDES;74;7;CHAMBERÍ;Colisión fronto-lateral;NULL;Turismo;Conductor;De 21 a 24 años;Mujer;NULL;NULL;441223,7;4476450,395;N;NULL
2024S022457;19/07/2024;16:41:00;CALL. ZURBANO / CALL. GARCIA DE PAREDES;74;7;CHAMBERÍ;Colisión fronto-lateral;NULL;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;441223,7;4476450,395;N;NULL
2024S022457;19/07/2024;16:41:00;CALL. ZURBANO / CALL. GARCIA DE PAREDES;74;7;CHAMBERÍ;Colisión fronto-lateral;NULL;Turismo;Pasajero;De 25 a 29 años;Mujer;NULL;NULL;441223,7;4476450,395;N;NULL
2024S022458;19/07/2024;14:40:00;TRVA. ANTONIO NEBRIJA 1;1;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;438277,368;4476471,875;N;NULL
2024S022458;19/07/2024;14:40:00;TRVA. ANTONIO NEBRIJA 1;1;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438277,368;4476471,875;N;NULL
2024S022458;19/07/2024;14:40:00;TRVA. ANTONIO NEBRIJA 1;1;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;438277,368;4476471,875;N;NULL
2024S022458;19/07/2024;14:40:00;TRVA. ANTONIO NEBRIJA 1;1;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;438277,368;4476471,875;N;NULL
2024S022459;19/07/2024;16:00:00;PLAZA. GRECIA / AVDA. ARCENTALES;1;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;448547,311;4476192,102;N;NULL
2024S022459;19/07/2024;16:00:00;PLAZA. GRECIA / AVDA. ARCENTALES;1;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;448547,311;4476192,102;N;NULL
2024S022461;19/07/2024;17:00:00;CALL. MANCHESTER 4A;4A;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;448581,87;4475591,857;N;NULL
2024S022461;19/07/2024;17:00:00;CALL. MANCHESTER 4A;4A;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;448581,87;4475591,857;N;NULL
2024S022462;19/07/2024;15:15:00;CALL. MIGUEL DE UNAMUNO 5;5;15;CIUDAD LINEAL;Caída;Despejado;VMU eléctrico;Conductor;De 35 a 39 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;444763,514;4475442,025;N;NULL
2024S022463;19/07/2024;15:30:00;AUTOV. M-30 03NC40;03NC40;5;CHAMARTÍN;Alcance;Despejado;Furgoneta;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;443733,441;4478526,468;N;NULL
2024S022463;19/07/2024;15:30:00;AUTOV. M-30 03NC40;03NC40;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;443733,441;4478526,468;N;NULL
2024S022463;19/07/2024;15:30:00;AUTOV. M-30 03NC40;03NC40;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;443733,441;4478526,468;N;NULL
2024S022463;19/07/2024;15:30:00;AUTOV. M-30 03NC40;03NC40;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;443733,441;4478526,468;N;NULL
2024S022464;19/07/2024;17:15:00;CALL. COMERCIO / CALL. GARGANTA DE LOS MONTES;14;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441959,127;4472445,656;N;NULL
2024S022464;19/07/2024;17:15:00;CALL. COMERCIO / CALL. GARGANTA DE LOS MONTES;14;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;441959,127;4472445,656;N;NULL
2024S022465;19/07/2024;14:00:00;CALL. QUINTANAVIDES / AVDA. BURGOS;2;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;443507,718;4483054,206;N;NULL
2024S022465;19/07/2024;14:00:00;CALL. QUINTANAVIDES / AVDA. BURGOS;2;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;443507,718;4483054,206;N;NULL
2024S022466;19/07/2024;17:05:00;CALL. INGENIERO TORRES QUEVEDO 5;5;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Autobús;Conductor;De 45 a 49 años;Hombre;NULL;NULL;452713,685;4477590,379;N;NULL
2024S022466;19/07/2024;17:05:00;CALL. INGENIERO TORRES QUEVEDO 5;5;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;NULL;NULL;452713,685;4477590,379;N;NULL
2024S022467;19/07/2024;16:28:00;PASEO. SAN FRANCISCO DE SALES / CALL. GUZMAN EL BUENO;35;7;CHAMBERÍ;Colisión lateral;Despejado;Camión rígido;Conductor;De 45 a 49 años;Hombre;NULL;NULL;439567,398;4477141,201;N;NULL
2024S022467;19/07/2024;16:28:00;PASEO. SAN FRANCISCO DE SALES / CALL. GUZMAN EL BUENO;35;7;CHAMBERÍ;Colisión lateral;Despejado;Camión rígido;Pasajero;De 50 a 54 años;Mujer;NULL;NULL;439567,398;4477141,201;N;NULL
2024S022467;19/07/2024;16:28:00;PASEO. SAN FRANCISCO DE SALES / CALL. GUZMAN EL BUENO;35;7;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;439567,398;4477141,201;N;NULL
2024S022467;19/07/2024;16:28:00;PASEO. SAN FRANCISCO DE SALES / CALL. GUZMAN EL BUENO;35;7;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Pasajero;De 55 a 59 años;Mujer;NULL;NULL;439567,398;4477141,201;N;NULL
2024S022468;19/07/2024;15:15:00;CALL. LEONESES / CALL. VILLALOBOS;15;13;PUENTE DE VALLECAS;Colisión frontal;Despejado;Furgoneta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;445043,942;4470332,069;N;NULL
2024S022468;19/07/2024;15:15:00;CALL. LEONESES / CALL. VILLALOBOS;15;13;PUENTE DE VALLECAS;Colisión frontal;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;445043,942;4470332,069;N;NULL
2024S022468;19/07/2024;15:15:00;CALL. LEONESES / CALL. VILLALOBOS;15;13;PUENTE DE VALLECAS;Colisión frontal;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;445043,942;4470332,069;N;NULL
